idindikator;mes;god;IDModalitetRegZap;nModalitetRegZap;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS121;Zapadnobačka oblast;31785;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS121;Zapadnobačka oblast;9036;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS121;Zapadnobačka oblast;1424;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS122;Južnobanatska oblast;71689;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS122;Južnobanatska oblast;54038;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS122;Južnobanatska oblast;14895;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS122;Južnobanatska oblast;2756;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS123;Južnobačka oblast;241718;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS123;Južnobačka oblast;194974;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS123;Južnobačka oblast;43634;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS123;Južnobačka oblast;3110;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS124;Severnobanatska oblast;35876;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS124;Severnobanatska oblast;28423;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS124;Severnobanatska oblast;5844;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS124;Severnobanatska oblast;1609;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS125;Severnobačka oblast;56945;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS125;Severnobačka oblast;47178;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS125;Severnobačka oblast;8267;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS125;Severnobačka oblast;1500;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS126;Srednjobanatska oblast;47481;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS126;Srednjobanatska oblast;37701;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS126;Srednjobanatska oblast;7706;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS126;Srednjobanatska oblast;2073;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS127;Sremska oblast;98945;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS127;Sremska oblast;78902;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS127;Sremska oblast;17908;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS127;Sremska oblast;2134;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS2;SRBIJA – JUG;929078;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS2;SRBIJA – JUG;684923;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS2;SRBIJA – JUG;211098;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS2;SRBIJA – JUG;33057;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS21;Region Šumadije i Zapadne Srbije;536928;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS21;Region Šumadije i Zapadne Srbije;386057;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS21;Region Šumadije i Zapadne Srbije;127779;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS21;Region Šumadije i Zapadne Srbije;23092;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS211;Zlatiborska oblast;75614;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS211;Zlatiborska oblast;52407;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS211;Zlatiborska oblast;21017;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS211;Zlatiborska oblast;2190;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS212;Kolubarska oblast;50099;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS212;Kolubarska oblast;35826;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS212;Kolubarska oblast;10689;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS212;Kolubarska oblast;3584;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS213;Mačvanska oblast;77771;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS213;Mačvanska oblast;54074;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
