idindikator;IDTer;nTer;mes;god;IDModalitetRegZap;nModalitetRegZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021304IND01;RS1;SRBIJA – SEVER;K2;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");166306;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K2;2017;03;Registered individual agricultural producers (farmers);27009;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2017;0;Registered employment - total;689508;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");607227;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");79210;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2017;03;Registered individual agricultural producers (farmers);3071;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2017;0;Registered employment - total;523901;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");412867;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");87096;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2017;03;Registered individual agricultural producers (farmers);23938;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2017;0;Registered employment - total;848110;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");613042;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");175866;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2017;03;Registered individual agricultural producers (farmers);59202;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K2;2017;0;Registered employment - total;486564;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K2;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");341331;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K2;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");104899;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K2;2017;03;Registered individual agricultural producers (farmers);40334;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K2;2017;0;Registered employment - total;361545;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K2;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");271711;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K2;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");70967;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K2;2017;03;Registered individual agricultural producers (farmers);18868;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K2;2017;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K2;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K2;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K2;2017;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K2;2018;0;Registered employment - total;2126597;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K2;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1683704;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K2;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");363316;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K2;2018;03;Registered individual agricultural producers (farmers);79577;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K2;2018;0;Registered employment - total;1260807;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K2;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1058423;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K2;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");177382;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K2;2018;03;Registered individual agricultural producers (farmers);25002;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2018;0;Registered employment - total;715344;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");627444;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");85138;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K2;2018;03;Registered individual agricultural producers (farmers);2762;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2018;0;Registered employment - total;545462;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");430979;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");92243;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K2;2018;03;Registered individual agricultural producers (farmers);22240;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2018;0;Registered employment - total;865791;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");625281;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");185935;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K2;2018;03;Registered individual agricultural producers (farmers);54575;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K2;2018;0;Registered employment - total;499580;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K2;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");351015;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
