idindikator;mes;god;IDTer;nTer;IDJavniSEK;nJavniSEK;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040110IND01;07;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;92736;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;0;Total;49373;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;59424;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;55337;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;46376;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;67409;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;47554;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;53982;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;50252;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;52500;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;58706;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;61010;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;61468;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;47335;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;0;Total;54257;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;65349;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;60669;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;51257;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;75033;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;51951;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;59160;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;55251;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;57276;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;64448;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;67067;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;68724;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;51369;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;0;Total;59234;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;71372;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;67306;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;55661;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;80187;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;59203;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;66000;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;64516;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;62485;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;70568;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;73424;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;76689;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;56174;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;0;Total;64393;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;73964;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;72305;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;61035;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;82107;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;62628;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;71777;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;73794;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;65858;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;75396;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;78521;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;80874;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;59764;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;0;Total;73265;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;79532;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;77840;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;71354;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;87908;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;67995;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;77304;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;78617;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;70673;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;82220;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;85739;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;87027;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;64830;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;0;Total;84389;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;89291;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;87306;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;83212;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;97455;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;78099;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;86684;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;86160;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;79229;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;94113;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;98225;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;101440;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;73563;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;0;Total;96745;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;101846;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100275;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;95322;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;110487;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;90121;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;99788;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;98278;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;93541;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;106950;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;111749;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;107211;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;83079;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;0;Total;107217;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;113740;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;111050;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;105692;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;122754;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;101531;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;110225;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;107671;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;103176;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;119133;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;124473;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;115808;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;08;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;92801;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;0;Total;49208;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;59065;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;55192;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;46211;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;66939;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;47391;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;53906;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;50108;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;52437;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;58684;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;61019;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;61415;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;47215;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;0;Total;54194;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;65160;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;60580;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;51212;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;74815;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;51832;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;59103;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;55181;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;57264;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;64362;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;66977;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;68519;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;51332;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;0;Total;59286;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;71321;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;67345;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;55729;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;80129;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;59175;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;66069;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;64741;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;62522;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;70530;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;73383;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;76450;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;56194;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;0;Total;64487;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;73963;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;72297;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;61176;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;82133;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;62610;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;71767;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;73693;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;65919;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;75414;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;78545;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;80696;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;59791;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;0;Total;73456;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;79583;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;77780;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;71651;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;87964;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;68043;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;77209;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;78381;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;70737;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;82115;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;85614;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;86806;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;64835;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;0;Total;84465;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;89180;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;87444;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;83262;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;97392;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;77944;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;86900;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;86156;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;79757;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;94224;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;98358;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;101675;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;73581;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2024;RS;REPUBLIC OF SERBIA;0;Total;96675;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;101589;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100173;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;95264;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;110175;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;89949;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;09;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;99735;RSD;RSD;SORS;Average net earnings;A;Normal value
