municipality_code,municipality_name,earnings_type,macro_region_name,statistical_region_name,administrative_district_name,local_unit_type,city_group_name,from_year,from_quarter,to_year,to_quarter,from_value_rsd,to_value_rsd,change_pct,abs_change_pct
71102,Smederevska Palanka,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Podunavska oblast,municipality,,2022,Q1,2022,Q2,58479.33,60434.0,3.34,3.34
71366,Sevojno,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city_municipality,Grad Užice,2023,Q1,2023,Q2,97720.33,100987.67,3.34,3.34
80349,Plandište,gross,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2025,Q3,2025,Q4,126057.67,130263.33,3.34,3.34
80420,Stara Pazova,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2024,Q1,2024,Q2,119266.67,123246.0,3.34,3.34
70181,Novi Beograd,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2021,Q4,2022,Q1,114417.33,118224.67,3.33,3.33
70815,Medveđa,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2025,Q1,2025,Q2,87310.67,90217.0,3.33,3.33
70823,Merošina,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2019,Q1,2019,Q2,53759.33,55551.67,3.33,3.33
70963,Preševo,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2020,Q4,2021,Q1,44249.0,45723.0,3.33,3.33
71200,Ćuprija,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2018,Q3,2018,Q4,54566.67,56381.33,3.33,3.33
80110,Bečej,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2024,Q4,2025,Q1,117035.0,120928.33,3.33,3.33
80357,Ruma,net,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2018,Q4,2019,Q1,45091.33,46592.33,3.33,3.33
80357,Ruma,net,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2021,Q4,2022,Q1,60551.0,62567.0,3.33,3.33
70173,Mladenovac,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q3,2020,Q4,50610.33,52289.33,3.32,3.32
70319,Boljevac,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Zaječarska oblast,municipality,,2020,Q3,2020,Q4,49426.0,51068.33,3.32,3.32
70629,Kosjerić,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2021,Q3,2021,Q4,76583.0,79124.33,3.32,3.32
70629,Kosjerić,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2021,Q3,2021,Q4,55333.33,57173.0,3.32,3.32
70874,Novi Pazar,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2022,Q3,2022,Q4,55151.33,56983.0,3.32,3.32
71145,Užice,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city_municipality,Grad Užice,2023,Q1,2023,Q2,106915.0,110461.67,3.32,3.32
71200,Ćuprija,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2019,Q4,2020,Q1,46704.33,48255.33,3.32,3.32
71315,Crveni Krst,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2021,Q4,2022,Q1,80231.67,82892.0,3.32,3.32
80217,Kovačica,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2019,Q3,2019,Q4,42759.33,44179.0,3.32,3.32
80373,Sečanj,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2020,Q3,2020,Q4,69149.33,71446.67,3.32,3.32
80438,Subotica,gross,SRBIJA – SEVER,Region Vojvodine,Severnobačka oblast,municipality,,2022,Q4,2023,Q1,98921.0,102208.67,3.32,3.32
70092,Barajevo,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2021,Q4,2022,Q1,59590.67,61561.0,3.31,3.31
70343,Brus,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2024,Q1,2024,Q2,71442.67,73808.67,3.31,3.31
70491,Despotovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2021,Q4,2022,Q1,54503.67,56309.67,3.31,3.31
70726,Leskovac,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2021,Q3,2021,Q4,51756.0,53471.0,3.31,3.31
70882,Osečina,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2024,Q4,2025,Q1,108581.0,112179.33,3.31,3.31
71200,Ćuprija,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2018,Q3,2018,Q4,39535.67,40842.33,3.31,3.31
79065,Grad Užice,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city,Grad Užice,2023,Q1,2023,Q2,106636.67,110166.0,3.31,3.31
70106,Voždovac,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2024,Q4,2025,Q1,186379.0,192526.33,3.3,3.3
70467,Gadžin Han,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2018,Q3,2018,Q4,33824.67,34942.33,3.3,3.3
71072,Sjenica,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2024,Q3,2024,Q4,104412.67,107854.0,3.3,3.3
71129,Sokobanja,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Zaječarska oblast,municipality,,2018,Q2,2018,Q3,57676.67,55772.0,-3.3,3.3
71218,Ub,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2021,Q3,2021,Q4,58302.0,60225.67,3.3,3.3
71307,Pantelej,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2024,Q4,2025,Q1,129795.0,134077.67,3.3,3.3
71315,Crveni Krst,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2023,Q1,2023,Q2,68430.0,70688.33,3.3,3.3
71358,Vranjska Banja,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,city_municipality,Grad Vranje,2023,Q2,2023,Q3,85717.67,82885.0,-3.3,3.3
79057,Grad Vranje,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,city,Grad Vranje,2021,Q4,2022,Q1,77271.33,79821.0,3.3,3.3
80047,Apatin,gross,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2025,Q1,2025,Q2,118778.67,122703.67,3.3,3.3
80152,Zrenjanin,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2020,Q4,2021,Q1,81703.67,84402.67,3.3,3.3
80179,Inđija,net,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2024,Q4,2025,Q1,97684.33,100909.67,3.3,3.3
80195,Kanjiža,gross,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2018,Q3,2018,Q4,59436.67,61400.0,3.3,3.3
80322,Pećinci,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2025,Q1,2025,Q2,129114.0,133377.0,3.3,3.3
80357,Ruma,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2018,Q4,2019,Q1,62282.67,64336.67,3.3,3.3
80373,Sečanj,net,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2020,Q3,2020,Q4,50013.33,51662.67,3.3,3.3
80489,Čoka,gross,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2019,Q1,2019,Q2,60142.0,62125.33,3.3,3.3
70190,Obrenovac,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2018,Q3,2018,Q4,50877.33,52549.33,3.29,3.29
70343,Brus,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2021,Q1,2021,Q2,66594.67,68784.67,3.29,3.29
70521,Žabari,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2019,Q3,2019,Q4,40106.67,41427.0,3.29,3.29
71021,Raška,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2021,Q1,2021,Q2,49655.0,51289.33,3.29,3.29
71137,Surdulica,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2019,Q4,2020,Q1,47488.33,49053.0,3.29,3.29
80128,Vršac,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2020,Q4,2021,Q1,64580.0,62453.67,-3.29,3.29
80357,Ruma,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2019,Q4,2020,Q1,69623.0,71915.67,3.29,3.29
70190,Obrenovac,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2018,Q3,2018,Q4,70595.33,72912.33,3.28,3.28
70254,Čukarica,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2022,Q4,2023,Q1,96898.33,100080.67,3.28,3.28
70696,Kučevo,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2020,Q3,2020,Q4,63928.33,66022.33,3.28,3.28
71307,Pantelej,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2018,Q3,2018,Q4,59165.33,61103.0,3.28,3.28
71366,Sevojno,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city_municipality,Grad Užice,2023,Q1,2023,Q2,70199.67,72505.0,3.28,3.28
80438,Subotica,gross,SRBIJA – SEVER,Region Vojvodine,Severnobačka oblast,municipality,,2024,Q1,2024,Q2,116631.0,120451.67,3.28,3.28
70050,Babušnica,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2025,Q3,2025,Q4,118527.0,122397.67,3.27,3.27
70645,Kragujevac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2019,Q1,2019,Q2,50808.33,52469.67,3.27,3.27
70823,Merošina,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2020,Q2,2020,Q3,42339.33,43722.0,3.27,3.27
70971,Priboj,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2021,Q3,2021,Q4,52903.33,54635.33,3.27,3.27
71269,Šabac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2021,Q1,2021,Q2,77781.33,80327.67,3.27,3.27
71277,Lapovo,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2024,Q3,2024,Q4,76987.33,79508.33,3.27,3.27
71307,Pantelej,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2018,Q3,2018,Q4,42860.33,44261.67,3.27,3.27
80055,Bač,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2018,Q3,2018,Q4,37889.0,39126.67,3.27,3.27
80195,Kanjiža,net,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2018,Q3,2018,Q4,42914.0,44319.0,3.27,3.27
80314,Pančevo,gross,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2024,Q1,2024,Q2,131382.67,135681.0,3.27,3.27
80420,Stara Pazova,net,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2024,Q1,2024,Q2,86149.0,88965.67,3.27,3.27
70041,Arilje,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2020,Q3,2020,Q4,61136.33,63132.33,3.26,3.26
70190,Obrenovac,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2021,Q1,2021,Q2,62288.33,64320.0,3.26,3.26
70203,Palilula (Beograd),net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2022,Q4,2023,Q1,90706.67,93664.0,3.26,3.26
70416,Vladičin Han,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2023,Q3,2023,Q4,91332.67,94306.0,3.26,3.26
70548,Žitorađa,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2021,Q3,2021,Q4,68665.67,70902.0,3.26,3.26
70599,Knić,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2022,Q4,2023,Q1,61853.33,63871.67,3.26,3.26
70769,Ljig,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2018,Q4,2019,Q1,64741.0,66850.33,3.26,3.26
70793,Mali Zvornik,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2022,Q1,2022,Q2,56032.0,57858.33,3.26,3.26
71048,Jagodina,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2024,Q3,2024,Q4,108140.67,111666.33,3.26,3.26
71099,Smederevo,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Podunavska oblast,municipality,,2020,Q3,2020,Q4,55754.0,57574.33,3.26,3.26
71137,Surdulica,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q3,2018,Q4,56008.67,57833.67,3.26,3.26
71153,Topola,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2023,Q3,2023,Q4,91790.33,94787.0,3.26,3.26
71307,Pantelej,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2021,Q1,2021,Q2,56965.67,58820.67,3.26,3.26
71315,Crveni Krst,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2018,Q2,2018,Q3,57395.67,55523.67,-3.26,3.26
71315,Crveni Krst,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2018,Q2,2018,Q3,41694.67,40336.33,-3.26,3.26
80128,Vršac,gross,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2024,Q1,2024,Q2,126284.0,130396.0,3.26,3.26
80357,Ruma,net,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2019,Q4,2020,Q1,50351.67,51993.67,3.26,3.26
80411,Sremski Karlovci,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2024,Q3,2024,Q4,124949.33,129020.33,3.26,3.26
70246,Stari grad,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2022,Q2,2022,Q3,165345.67,170715.0,3.25,3.25
70262,Blace,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2020,Q3,2020,Q4,44785.67,46239.0,3.25,3.25
70572,Kladovo,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2022,Q3,2022,Q4,88633.67,91518.67,3.25,3.25
70688,Kuršumlija,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2024,Q1,2024,Q2,73040.33,75412.67,3.25,3.25
70726,Leskovac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2021,Q3,2021,Q4,71290.0,73604.67,3.25,3.25
70793,Mali Zvornik,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2022,Q1,2022,Q2,77391.67,79907.67,3.25,3.25
70793,Mali Zvornik,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2020,Q3,2020,Q4,48097.67,49662.0,3.25,3.25
70823,Merošina,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2022,Q1,2022,Q2,70929.33,73237.33,3.25,3.25
70874,Novi Pazar,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2022,Q3,2022,Q4,76128.67,78603.67,3.25,3.25
71013,Rača,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2022,Q3,2022,Q4,81494.33,84140.67,3.25,3.25
71145,Užice,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city_municipality,Grad Užice,2023,Q1,2023,Q2,77072.67,79578.0,3.25,3.25
71242,Čačak,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2023,Q1,2023,Q2,97078.0,100236.33,3.25,3.25
71277,Lapovo,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2025,Q1,2025,Q2,115740.0,119501.33,3.25,3.25
71293,Surčin,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q1,2023,Q2,74583.0,77005.67,3.25,3.25
70319,Boljevac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Zaječarska oblast,municipality,,2020,Q3,2020,Q4,68544.33,70762.0,3.24,3.24
70432,Vranje,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,city_municipality,Grad Vranje,2021,Q4,2022,Q1,77554.0,80065.0,3.24,3.24
70572,Kladovo,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2018,Q3,2018,Q4,62139.67,64155.33,3.24,3.24
70629,Kosjerić,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2020,Q4,2021,Q1,52634.67,54341.67,3.24,3.24
70831,Mionica,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2024,Q4,2025,Q1,79081.67,81643.33,3.24,3.24
71137,Surdulica,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q3,2018,Q4,40544.0,41859.33,3.24,3.24
71170,Trstenik,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2019,Q4,2020,Q1,44426.67,45867.67,3.24,3.24
71242,Čačak,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2023,Q1,2023,Q2,70161.67,72433.33,3.24,3.24
79065,Grad Užice,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city,Grad Užice,2023,Q1,2023,Q2,76864.33,79357.67,3.24,3.24
80233,Kula,gross,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2019,Q4,2020,Q1,64824.33,66926.67,3.24,3.24
80268,Novi Bečej,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2022,Q1,2022,Q2,78073.33,80603.33,3.24,3.24
80489,Čoka,gross,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2024,Q3,2024,Q4,104887.67,108290.33,3.24,3.24
70106,Voždovac,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2021,Q4,2022,Q1,127804.67,131928.67,3.23,3.23
70238,Sopot,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q1,2023,Q2,94276.33,97319.33,3.23,3.23
70327,Bor,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2021,Q2,2021,Q3,78562.0,76025.33,-3.23,3.23
70378,Varvarin,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2021,Q4,2022,Q1,51240.67,52898.0,3.23,3.23
70840,Negotin,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2020,Q1,2020,Q2,69488.67,71732.67,3.23,3.23
70947,Požarevac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,city_municipality,Grad Požarevac,2022,Q3,2022,Q4,96854.33,99981.33,3.23,3.23
71129,Sokobanja,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Zaječarska oblast,municipality,,2018,Q2,2018,Q3,41612.33,40267.33,-3.23,3.23
79065,Grad Užice,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city,Grad Užice,2022,Q4,2023,Q1,74460.33,76864.33,3.23,3.23
80047,Apatin,net,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2018,Q1,2018,Q2,41934.0,43288.67,3.23,3.23
70017,Aleksandrovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2020,Q4,2021,Q1,46462.67,47959.67,3.22,3.22
70467,Gadžin Han,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2022,Q1,2022,Q2,70448.0,72719.0,3.22,3.22
70688,Kuršumlija,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2025,Q2,2025,Q3,121648.0,117725.0,-3.22,3.22
70777,Ljubovija,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2020,Q3,2020,Q4,49646.67,51246.0,3.22,3.22
71099,Smederevo,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Podunavska oblast,municipality,,2018,Q3,2018,Q4,48231.33,49785.33,3.22,3.22
71188,Tutin,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2020,Q3,2020,Q4,64327.0,66400.33,3.22,3.22
71277,Lapovo,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2020,Q4,2021,Q1,49171.67,50753.67,3.22,3.22
80047,Apatin,net,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2025,Q1,2025,Q2,85881.33,88646.33,3.22,3.22
80233,Kula,net,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2019,Q4,2020,Q1,46859.67,48370.0,3.22,3.22
80276,Novi Kneževac,gross,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2021,Q4,2022,Q1,80711.0,83313.33,3.22,3.22
80446,Temerin,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2021,Q4,2022,Q1,59334.0,61241.67,3.22,3.22
70084,Bela Palanka,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2020,Q3,2020,Q4,45031.33,46475.33,3.21,3.21
70246,Stari grad,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2019,Q4,2020,Q1,122724.67,126662.0,3.21,3.21
70297,Bojnik,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2021,Q3,2021,Q4,61544.67,63517.67,3.21,3.21
70360,Valjevo,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2024,Q4,2025,Q1,124732.33,128731.0,3.21,3.21
70513,Doljevac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2020,Q1,2020,Q2,60539.0,58595.67,-3.21,3.21
70521,Žabari,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2024,Q3,2024,Q4,72335.0,74659.67,3.21,3.21
70661,Krupanj,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2020,Q4,2021,Q1,61991.33,63979.33,3.21,3.21
70815,Medveđa,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2019,Q3,2019,Q4,65599.67,67707.0,3.21,3.21
70823,Merošina,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2021,Q3,2021,Q4,47777.0,49312.67,3.21,3.21
71161,Trgovište,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2019,Q3,2019,Q4,42926.0,44302.0,3.21,3.21
71188,Tutin,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2022,Q3,2022,Q4,75673.0,78100.33,3.21,3.21
79022,Grad Niš,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city,Grad Niš,2021,Q4,2022,Q1,92854.33,95833.67,3.21,3.21
80039,Alibunar,gross,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2020,Q3,2020,Q4,68299.33,70491.33,3.21,3.21
80110,Bečej,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2020,Q3,2020,Q4,51558.0,53214.0,3.21,3.21
80144,Žitište,net,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2020,Q3,2020,Q4,50047.0,51652.0,3.21,3.21
70025,Aleksinac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2024,Q3,2024,Q4,106188.33,109591.0,3.2,3.2
